imgs,k2,k3,k4,k5,k6,k7,k8,caption,palette
73143809_186218162513382_7209373776563444847_n.jpg,1,3,3,3,3,3,3,@sensitivecreatures,"[[0.9986569881439209, 0.9986020922660828, 0.9985988140106201], [0.14885860681533813, 0.14878642559051514, 0.16153669357299805], [0.44381850957870483, 0.4430080056190491, 0.4534040689468384], [0.12021154165267944, 0.1201009750366211, 0.1293342113494873], [0.7514604926109314, 0.7508347630500793, 0.7597225904464722]]"
73512651_1051525375178625_5870516749533528409_n.jpg,1,3,3,3,3,3,3,@ytg.la,"[[0.9985988140106201, 0.9971581697463989, 0.9956529140472412], [0.15981227159500122, 0.15227288007736206, 0.3298835754394531], [0.8949042558670044, 0.8075663447380066, 0.7019323706626892], [0.5259581804275513, 0.515369176864624, 0.5693214535713196], [0.04055655002593994, 0.03401470184326172, 0.21217608451843262]]"
73398048_168404127681097_5608430471691493364_n.jpg,1,3,3,3,3,3,3,"1 of 1 acid washed denim jacket with handmade skull embroidery 
For Sale via @vintage_on_acid","[[0.23656108975410461, 0.2802349030971527, 0.34292876720428467], [0.9950648546218872, 0.9948526620864868, 0.9950624704360962], [0.3135736584663391, 0.3711439073085785, 0.4339507222175598], [0.1865074336528778, 0.21450120210647583, 0.2645885646343231], [0.41872087121009827, 0.4631539583206177, 0.5072088241577148]]"
73512741_440328126897302_8825552733668967082_n.jpg,1,3,3,3,3,3,3,Undercover via grailed.com/tonight ( @goovo ),"[[0.9986428022384644, 0.9987466335296631, 0.9988611936569214], [0.10029098391532898, 0.12147274613380432, 0.15313363075256348], [0.25232523679733276, 0.2810855805873871, 0.3262273073196411], [0.023142457008361816, 0.03026372194290161, 0.03827184438705444], [0.1539914906024933, 0.1797490417957306, 0.2211601436138153]]"
72400238_141790257123594_3961837738176633127_n.jpg,2,2,2,2,2,2,2,@terrortalesusa,"[[0.984046995639801, 0.9838402271270752, 0.983201801776886], [0.15298336744308472, 0.30192673206329346, 0.3370404839515686], [0.9410814046859741, 0.8963870406150818, 0.7331548929214478], [0.7849425077438354, 0.7409541010856628, 0.5240297913551331], [0.5829230546951294, 0.4185936152935028, 0.2937699556350708]]"
75200971_164600867949249_4911513325222101857_n.jpg,2,2,2,2,2,4,4,White Noise,"[[0.48803287744522095, 0.24491596221923828, 0.22163403034210205], [0.9830567836761475, 0.9816783666610718, 0.9818681478500366], [0.3319120705127716, 0.18790721893310547, 0.16628152132034302], [0.657533586025238, 0.3178517818450928, 0.2938072681427002], [0.20726719498634338, 0.11800754070281982, 0.09857434034347534]]"
72536208_122977938820453_1235364381294148432_n.jpg,2,2,2,2,2,4,4,Calvin Klein 205w39nyc,"[[0.7681024074554443, 0.44969356060028076, 0.2846347391605377], [0.9986670017242432, 0.9983855485916138, 0.997674822807312], [0.9450553059577942, 0.13649719953536987, 0.030528366565704346], [0.5868867039680481, 0.30058109760284424, 0.18352288007736206], [0.8423407077789307, 0.7489230632781982, 0.7316173911094666]]"
75184914_1365335226959270_2067646448922471251_n.jpg,1,3,3,3,3,3,3,Comme Des Garçons 2001,"[[0.9974172115325928, 0.9972653388977051, 0.9972824454307556], [0.1721031665802002, 0.1655959188938141, 0.20166674256324768], [0.7832462191581726, 0.7721298933029175, 0.7869528532028198], [0.1319880187511444, 0.12236812710762024, 0.143300861120224], [0.45389437675476074, 0.44299906492233276, 0.46214988827705383]]"
75523274_154488569158126_6070936508160707839_n.jpg,1,1,1,4,4,5,5,@plagueround.world,"[[0.1973678171634674, 0.3938281536102295, 0.3502334952354431], [0.9970998764038086, 0.9981238842010498, 0.9982308149337769], [0.15033870935440063, 0.1739116609096527, 0.16732171177864075], [0.15211263298988342, 0.31581705808639526, 0.2800331115722656], [0.6345865726470947, 0.6980076432228088, 0.6762902736663818]]"
74467916_183927769401717_8875307362769501380_n.jpg,1,1,1,1,1,1,1,Stüssy,"[[0.11441785097122192, 0.11231112480163574, 0.07633006572723389], [0.9983804225921631, 0.9985003471374512, 0.9976868629455566], [0.5075640678405762, 0.5055910348892212, 0.2800600528717041], [0.26927170157432556, 0.2644844055175781, 0.17373445630073547], [0.746289074420929, 0.7452486157417297, 0.7298211455345154]]"
73512773_424127348482814_1088101502109299214_n.jpg,2,2,2,2,2,4,4,Nike x CPFM,"[[0.994270920753479, 0.9945797920227051, 0.9943679571151733], [0.059093475341796875, 0.2415686547756195, 0.30176588892936707], [0.03081822395324707, 0.150747150182724, 0.18745902180671692], [0.6681504249572754, 0.29334592819213867, 0.2988991141319275], [0.165737122297287, 0.3323521912097931, 0.39855271577835083]]"
72351489_151941479500189_1129967825891906562_n.jpg,1,3,3,3,3,3,3,@selfrighteouslv,"[[0.999340295791626, 0.999340295791626, 0.999340295791626], [0.12125444412231445, 0.12125444412231445, 0.12125444412231445], [0.6377308368682861, 0.6377308368682861, 0.6377308368682861], [0.3528042137622833, 0.3528042137622833, 0.3528042137622833], [0.08636295795440674, 0.08636295795440674, 0.08636295795440674]]"
72487883_144052080257367_8826600006086724727_n.jpg,1,1,1,1,1,1,1,Hysteric Glamour,"[[0.9980244636535645, 0.9971574544906616, 0.9914950728416443], [0.08583396673202515, 0.15165424346923828, 0.11461436748504639], [0.8464727997779846, 0.7713717222213745, 0.5685950517654419], [0.22323232889175415, 0.30648767948150635, 0.2418101727962494], [0.6960164904594421, 0.563622236251831, 0.26877114176750183]]"
73512690_1414671628690344_1877975820805967588_n.jpg,1,3,3,3,3,3,3,@circleauthor,"[[0.9991559982299805, 0.9991490840911865, 0.9991468787193298], [0.03247785568237305, 0.03109067678451538, 0.031676530838012695], [0.880073606967926, 0.8800731301307678, 0.8800719380378723], [0.430416464805603, 0.4300728440284729, 0.4302443861961365], [0.7996607422828674, 0.7996454834938049, 0.7996511459350586]]"
72226747_953960725003798_7542826698893475474_n.jpg,1,1,1,1,1,1,1,@999dfa,"[[0.6890377998352051, 0.6269457340240479, 0.5850889682769775], [0.9984628558158875, 0.9984430074691772, 0.9986709356307983], [0.1437104344367981, 0.1296238899230957, 0.15850597620010376], [0.4875485897064209, 0.4264625012874603, 0.3981340527534485], [0.835407555103302, 0.8139093518257141, 0.8383564352989197]]"
72661979_174779453638946_4621778891613108822_n.jpg,1,3,3,3,3,3,3,@ariotinheaven,"[[0.9051522612571716, 0.9027015566825867, 0.9028297066688538], [0.20457643270492554, 0.18195319175720215, 0.1825709342956543], [0.9977455139160156, 0.9977061748504639, 0.9977184534072876], [0.47518104314804077, 0.4590044617652893, 0.45954084396362305], [0.7361663579940796, 0.7185853719711304, 0.7149400115013123]]"
76962647_148521413093620_8834104399762630252_n.jpg,2,2,2,2,2,4,4,Comme Des Garçons HOMME PLUS,"[[0.1648688018321991, 0.14462211728096008, 0.16038760542869568], [0.992463231086731, 0.9928284287452698, 0.9914760589599609], [0.08932679891586304, 0.52061527967453, 0.6966609358787537], [0.7390715479850769, 0.05133742094039917, 0.1990867555141449], [0.7675366997718811, 0.7347040772438049, 0.7452155351638794]]"
73316082_2404012743249335_5424093399003257628_n.jpg,2,2,2,2,2,4,4,@arrogantbastard.xyz,"[[0.999336838722229, 0.9992548227310181, 0.9994896650314331], [0.9294518828392029, 0.9322267174720764, 0.9417575597763062], [0.833060085773468, 0.4226699471473694, 0.38546741008758545], [0.8722216486930847, 0.8582664728164673, 0.8775883913040161], [0.8112056255340576, 0.7146731019020081, 0.7171049118041992]]"
73414159_895409817497669_6443035667292694445_n.jpg,2,2,2,2,2,2,2,@hypland,"[[0.06847220659255981, 0.06434857845306396, 0.06828337907791138], [0.9971550703048706, 0.9955965876579285, 0.9960639476776123], [0.6828120350837708, 0.5485096573829651, 0.5601338148117065], [0.24143052101135254, 0.22035878896713257, 0.2329784333705902], [0.8825715780258179, 0.741855263710022, 0.7541552782058716]]"
70767997_430158301230631_7095920242543239442_n.jpg,1,3,3,3,3,3,3,Supreme x The North Face,"[[0.5099409222602844, 0.5151211619377136, 0.5299864411354065], [0.9940444231033325, 0.9943757653236389, 0.9937793016433716], [0.21690282225608826, 0.22573509812355042, 0.24518370628356934], [0.7508342266082764, 0.7594178318977356, 0.761731743812561], [0.06569015979766846, 0.07384848594665527, 0.09430128335952759]]"
75412637_574083643342284_2684195238946197962_n.jpg,1,1,1,1,1,1,1,@ytg.la,"[[0.9992702007293701, 0.9990130662918091, 0.9978690147399902], [0.8977934122085571, 0.7884610891342163, 0.6313726305961609], [0.7567163109779358, 0.5952857136726379, 0.3707164525985718], [0.6640516519546509, 0.4894635081291199, 0.2480449676513672], [0.8214432001113892, 0.6986162662506104, 0.5199627876281738]]"
74649498_423403965239574_4759041337367841541_n.jpg,2,2,2,2,2,4,4,Raf Simons I LOVE NY Knit,"[[0.9086270928382874, 0.904509425163269, 0.8879870176315308], [0.09372198581695557, 0.09701424837112427, 0.1041623055934906], [0.998784065246582, 0.9993467330932617, 0.9991568326950073], [0.6210697293281555, 0.032127439975738525, 0.17361995577812195], [0.4856976866722107, 0.4852840304374695, 0.4823368191719055]]"
72848485_1393904407445489_3427376893745068890_n.jpg,2,2,2,2,2,2,2,20471120 Autumn/Winter 1999,"[[0.8885550498962402, 0.8681021928787231, 0.8093953728675842], [0.06216239929199219, 0.061045050621032715, 0.11184322834014893], [0.6399886608123779, 0.40395665168762207, 0.2723417282104492], [0.9979894161224365, 0.997526228427887, 0.9967158436775208], [0.2075064480304718, 0.34808263182640076, 0.5724578499794006]]"
73521704_514247362755171_8342326675176063844_n.jpg,2,2,2,2,2,4,4,Supreme,"[[0.09019136428833008, 0.08517155051231384, 0.09579586982727051], [0.9960165023803711, 0.9951688647270203, 0.9945032000541687], [0.48624056577682495, 0.3674710690975189, 0.23239068686962128], [0.6427261233329773, 0.555752694606781, 0.657141923904419], [0.7917808890342712, 0.19310568273067474, 0.140161395072937]]"
71046970_117824902990106_5908217838834757570_n.jpg,2,2,2,2,2,4,4,@cactusplantfleamarket,"[[0.8277670741081238, 0.8272790908813477, 0.8222790956497192], [0.6839008927345276, 0.6698691248893738, 0.6541586518287659], [0.9910385608673096, 0.9911113977432251, 0.9887207746505737], [0.38650503754615784, 0.37976446747779846, 0.3921993672847748], [0.8551099896430969, 0.3417963683605194, 0.3229329586029053]]"
71221750_2456169771288869_4668208570101350305_n.jpg,1,3,3,3,3,3,3,Supreme,"[[0.1079530417919159, 0.10431277751922607, 0.12964504957199097], [0.9952142238616943, 0.9950776100158691, 0.9964555501937866], [0.49903884530067444, 0.495756596326828, 0.5210562348365784], [0.7227813005447388, 0.7195186614990234, 0.7451534271240234], [0.2941361367702484, 0.29071763157844543, 0.31563693284988403]]"
75467893_2177923869166575_6519401240359827620_n.jpg,2,2,2,2,2,4,4,Kansai Yamamoto,"[[0.07527387142181396, 0.27740660309791565, 0.29041558504104614], [0.9936498403549194, 0.992652416229248, 0.9879906177520752], [0.8185487389564514, 0.2654419541358948, 0.35046446323394775], [0.11925351619720459, 0.636158287525177, 0.7135690450668335], [0.8601945638656616, 0.8230611085891724, 0.4999549388885498]]"
71701469_1038356013165957_2314673156565378023_n.jpg,1,1,1,1,1,1,1,Prada Frankenstein Knit,"[[0.7612403631210327, 0.7160510420799255, 0.6178231239318848], [0.10691991448402405, 0.11551699042320251, 0.08809459209442139], [0.9983634352684021, 0.997950553894043, 0.9973840713500977], [0.8453501462936401, 0.6823180317878723, 0.25125202536582947], [0.30369073152542114, 0.2782955765724182, 0.1776019036769867]]"
72768534_566149700866294_8769183774064640724_n.jpg,2,2,2,2,2,4,4,@ytg.la,"[[0.6124986410140991, 0.3201182782649994, 0.2443806529045105], [0.9984190464019775, 0.9979836940765381, 0.99749755859375], [0.302297443151474, 0.2314017117023468, 0.2233920395374298], [0.8050811290740967, 0.5118829011917114, 0.33832839131355286], [0.5065332651138306, 0.4441332221031189, 0.5569939613342285]]"
72648940_2544975235587083_5553460686874145479_n.jpg,2,2,2,2,2,4,4,Yohji Yamamoto Fall Winter 1997,"[[0.9967836737632751, 0.9961110353469849, 0.9933294057846069], [0.13471049070358276, 0.14504975080490112, 0.1827111840248108], [0.7479754090309143, 0.7203956246376038, 0.6420432329177856], [0.7043819427490234, 0.07807958126068115, 0.1417369842529297], [0.871800422668457, 0.850244402885437, 0.7922622561454773]]"
73158861_704341336713298_1046984904503395065_n.jpg,2,2,2,2,2,4,4,Vivienne Westwood World’s End,"[[0.13987493515014648, 0.691920280456543, 0.7680075168609619], [0.897479772567749, 0.6517319083213806, 0.3715020716190338], [0.9963481426239014, 0.9936156272888184, 0.993993878364563], [0.32647064328193665, 0.2671441435813904, 0.6882830858230591], [0.907034158706665, 0.23174723982810974, 0.2631739675998688]]"
72710638_2874269322624613_6635614455784992967_n.jpg,2,2,2,2,2,2,2,@hypland,"[[0.12431687116622925, 0.08719909191131592, 0.09993785619735718], [0.9936378002166748, 0.9917172789573669, 0.9919115900993347], [0.3304160237312317, 0.2616124749183655, 0.25690680742263794], [0.7891541719436646, 0.6934568285942078, 0.6572828888893127], [0.5790224075317383, 0.45678117871284485, 0.4130260944366455]]"
70781269_152537659353331_6493764044048484_n.jpg,2,2,2,2,2,2,2,Skull Sweatshirt By @descendingclothing,"[[0.1281803548336029, 0.11261138319969177, 0.12718605995178223], [0.9991034269332886, 0.99918133020401, 0.9993417263031006], [0.4226037859916687, 0.6821013689041138, 0.3193085789680481], [0.5727211236953735, 0.2676735520362854, 0.9075503945350647], [0.8158460855484009, 0.4763833284378052, 0.08728095889091492]]"
71918176_430500497649666_1781397059579937075_n.jpg,2,2,2,2,2,2,2,@houseoferrors,"[[0.9954662919044495, 0.9952377676963806, 0.9951794147491455], [0.577917218208313, 0.13739794492721558, 0.18159621953964233], [0.5484564900398254, 0.4959566593170166, 0.34833234548568726], [0.7162215709686279, 0.7449377775192261, 0.7178654670715332], [0.22509461641311646, 0.15862643718719482, 0.10847264528274536]]"
74919593_419105012319068_6481719650758775957_n.jpg,1,1,1,1,1,1,1,Issey Miyake,"[[0.9993588328361511, 0.9991941452026367, 0.9985055923461914], [0.8401151299476624, 0.8097292184829712, 0.746130645275116], [0.18802952766418457, 0.16218608617782593, 0.15468829870224], [0.751682460308075, 0.7039315104484558, 0.6131951808929443], [0.9061091542243958, 0.885068416595459, 0.837408721446991]]"
73274981_491576318094227_263344425729230167_n.jpg,2,2,2,2,6,7,8,Walter Van Beirendonck 2016,"[[0.5806941986083984, 0.3934072256088257, 0.2781473696231842], [0.9986785054206848, 0.9980998039245605, 0.9973140954971313], [0.6819539070129395, 0.48305633664131165, 0.35391655564308167], [0.33234065771102905, 0.20476555824279785, 0.12993615865707397], [0.8790206909179688, 0.8190581798553467, 0.7733711004257202]]"
74649499_405192470152131_8700199750017146953_n.jpg,2,2,2,2,2,2,2,@anappendage,"[[0.9975969791412354, 0.9971882104873657, 0.9970387816429138], [0.45545876026153564, 0.2190895974636078, 0.3445529341697693], [0.042908668518066406, 0.026102304458618164, 0.03872960805892944], [0.24917757511138916, 0.10215342044830322, 0.2005884349346161], [0.5339022278785706, 0.2797263562679291, 0.4143977165222168]]"
75256812_429035857779388_7780697814693951324_n.jpg,2,2,2,2,2,4,4,@cignature.us,"[[0.1786516308784485, 0.17834824323654175, 0.17815595865249634], [0.998827338218689, 0.9987807273864746, 0.9987851977348328], [0.7648641467094421, 0.08703655004501343, 0.14312362670898438], [0.6415700912475586, 0.6176959872245789, 0.6253080368041992], [0.12389630079269409, 0.12339276075363159, 0.12361091375350952]]"
70327168_144755790130437_1684394056663411176_n.jpg,1,3,3,3,3,3,3,@negative.sight,"[[0.17617666721343994, 0.1632041335105896, 0.18629372119903564], [0.9566562175750732, 0.9563642740249634, 0.9566114544868469], [0.27832865715026855, 0.26226839423179626, 0.2886151373386383], [0.08435696363449097, 0.07507461309432983, 0.09456002712249756], [0.6340341567993164, 0.6151214241981506, 0.6293279528617859]]"
72703212_709460669551433_2098884952939020554_n.jpg,2,2,2,2,6,7,8,Final Home via @con.tumacy,"[[0.9918907880783081, 0.9895322322845459, 0.9889221787452698], [0.5360175967216492, 0.4766736626625061, 0.4912649989128113], [0.964833676815033, 0.9003320932388306, 0.28673869371414185], [0.320894718170166, 0.2503370940685272, 0.31008532643318176], [0.7411847114562988, 0.2785477042198181, 0.4503943920135498]]"
75272181_815565938874302_8010515696469742013_n.jpg,2,2,2,2,2,4,4,@hypland,"[[0.6993545889854431, 0.6982696056365967, 0.6984843015670776], [0.1101834774017334, 0.08572506904602051, 0.11364102363586426], [0.9835140109062195, 0.9862571954727173, 0.9888876676559448], [0.35608258843421936, 0.3556917905807495, 0.4406985938549042], [0.7434110641479492, 0.21309024095535278, 0.14596784114837646]]"
74971931_150485289557196_2586324311866225591_n.jpg,1,3,3,3,3,3,3,@camman350,"[[0.2624019682407379, 0.25113293528556824, 0.30226507782936096], [0.9953911900520325, 0.9944531917572021, 0.9982012510299683], [0.7488424777984619, 0.7616191506385803, 0.8803620338439941], [0.4943891763687134, 0.49576669931411743, 0.6099599599838257], [0.11527436971664429, 0.10868465900421143, 0.1558394432067871]]"
76786456_139216730709598_833820702910542932_n.jpg,1,3,4,5,5,6,6,Kapital,"[[0.5724889039993286, 0.6355882287025452, 0.7251139879226685], [0.9980678558349609, 0.9983633756637573, 0.9983810186386108], [0.09936845302581787, 0.1345946192741394, 0.2287759780883789], [0.29967227578163147, 0.4282536208629608, 0.6199637055397034], [0.7998265624046326, 0.8139142990112305, 0.8263936638832092]]"
73098402_460253864594486_3430824903612855201_n.jpg,1,3,4,5,5,6,6,Supreme x The North Face,"[[0.22962802648544312, 0.48987260460853577, 0.5691195726394653], [0.9955297708511353, 0.9967228174209595, 0.9945922493934631], [0.9592117667198181, 0.7264546751976013, 0.17094719409942627], [0.13432234525680542, 0.12778902053833008, 0.12861758470535278], [0.5019809603691101, 0.7531452775001526, 0.8121046423912048]]"
71578109_3427006810706840_5373572143871430272_n.jpg,1,3,3,3,3,3,3,@rageagainstsociety,"[[0.9988499879837036, 0.998839259147644, 0.9990819692611694], [0.06973844766616821, 0.06712263822555542, 0.08911854028701782], [0.4409416913986206, 0.4603711664676666, 0.5073039531707764], [0.6731759905815125, 0.6916659474372864, 0.7359771728515625], [0.23687148094177246, 0.251712828874588, 0.29550254344940186]]"
